state,year,quarter,districtName,count,amount
karnataka,2022,2,ballari,25715246,43733106040.42
karnataka,2022,2,tumakuru,24528653,44297419510.11
karnataka,2022,2,shivamogga,24024769,42192013838.99
karnataka,2022,3,bengaluru urban,738035161,930886457807.82
karnataka,2022,3,mysuru,40705541,62142656687.51
karnataka,2022,3,belagavi,30506760,47452586439.88
karnataka,2022,3,bengaluru rural,29738665,43852997173.9
karnataka,2022,3,dharwad,25927571,34230149717.14
karnataka,2022,3,ballari,25020296,39977029009.67
karnataka,2022,3,tumakuru,24310727,41225194542.92
karnataka,2022,3,kalaburagi,20345468,34468548524.63
karnataka,2022,3,kolar,19634287,34773465329.38
karnataka,2022,3,dakshina kannada,17248777,25239674044.22
karnataka,2022,4,bengaluru urban,876647100,1092079302011.89
karnataka,2022,4,mysuru,44057659,67004180524.31
karnataka,2022,4,belagavi,36557938,56335376307.97
karnataka,2022,4,bengaluru rural,32555311,46931010610.97
karnataka,2022,4,dharwad,27717085,36289207502.73
karnataka,2022,4,ballari,27273315,44205335947.44
karnataka,2022,4,tumakuru,27089373,45262565516.09
karnataka,2022,4,kalaburagi,22515278,37601225202.67
karnataka,2022,4,kolar,20890491,35826431858.45
karnataka,2022,4,dakshina kannada,20604812,30207470651.06
karnataka,2023,1,bengaluru urban,1012347596,1167307214747.0
karnataka,2023,1,mysuru,69476703,102081266965.0
karnataka,2023,1,belagavi,57532745,85400137021.0
karnataka,2023,1,bengaluru rural,55822209,78255906228.0
karnataka,2023,1,ballari,47163373,72409426251.0
karnataka,2023,1,tumakuru,46279091,75621295866.0
karnataka,2023,1,dharwad,45285470,55712206587.0
karnataka,2023,1,kalaburagi,38475891,62736086592.0
karnataka,2023,1,kolar,35751853,58784650749.0
karnataka,2023,1,hassan,29363015,51825912725.0
karnataka,2023,2,bengaluru urban,1124713207,1308665877658.0
karnataka,2023,2,mysuru,77947993,113330745472.0
karnataka,2023,2,belagavi,64222081,94029814125.0
karnataka,2023,2,bengaluru rural,61918811,87017798673.0
karnataka,2023,2,ballari,54078814,82833769907.0
karnataka,2023,2,tumakuru,52028144,84493652590.0
karnataka,2023,2,dharwad,50253304,62911792502.0
karnataka,2023,2,kalaburagi,43949529,70012762190.0
karnataka,2023,2,kolar,40150506,66342513839.0
karnataka,2023,2,vijayapura,33888784,54838017587.0
karnataka,2023,3,bengaluru urban,1298080873,1442850468373.0
karnataka,2023,3,mysuru,88357040,123540038949.0
karnataka,2023,3,bengaluru rural,72362144,95459150421.0
karnataka,2023,3,belagavi,71792429,97349683787.0
karnataka,2023,3,ballari,61692758,85332155838.0
karnataka,2023,3,tumakuru,60019989,90948228317.0
karnataka,2023,3,dharwad,57069013,65808872010.0
karnataka,2023,3,kalaburagi,50402491,72792592574.0
karnataka,2023,3,kolar,46832326,74138419859.0
karnataka,2023,3,vijayapura,39315084,57266604438.0
karnataka,2023,4,bengaluru urban,1345789742,1497515119439.0
karnataka,2023,4,mysuru,98475888,137617765715.0
karnataka,2023,4,belagavi,83265692,113156722991.0
karnataka,2023,4,bengaluru rural,79952595,104306321317.0
karnataka,2023,4,ballari,70296908,97565267440.0
karnataka,2023,4,tumakuru,66902256,99519475458.0
karnataka,2023,4,dharwad,64108115,74835427721.0
karnataka,2023,4,kalaburagi,58794838,84416856783.0
karnataka,2023,4,kolar,52256686,79798746897.0
karnataka,2023,4,vijayapura,45289520,65075047157.0
karnataka,2024,1,bengaluru urban,1410557938,1530943099565.0
karnataka,2024,1,mysuru,106124394,147716500320.0
karnataka,2024,1,belagavi,96862530,129136538352.0
karnataka,2024,1,bengaluru rural,89513697,113432150583.0
karnataka,2024,1,ballari,81057747,109308212872.0
karnataka,2024,1,tumakuru,75588141,110489979979.0
karnataka,2024,1,dharwad,72657648,81776254598.0
karnataka,2024,1,kalaburagi,67949265,97965669958.0
karnataka,2024,1,kolar,59417479,88279879409.0
karnataka,2024,1,vijayapura,53765660,75738515223.0
karnataka,2024,2,bengaluru urban,1497173080,1626460643067.0
karnataka,2024,2,mysuru,117306084,161756451058.0
karnataka,2024,2,belagavi,108059557,141643969222.0
karnataka,2024,2,bengaluru rural,98092169,125139573815.0
karnataka,2024,2,ballari,90307163,118192560404.0
karnataka,2024,2,tumakuru,83622810,123351704719.0
karnataka,2024,2,dharwad,79701963,90335294700.0
karnataka,2024,2,kalaburagi,76221385,106912095121.0
karnataka,2024,2,kolar,66605453,99537330563.0
karnataka,2024,2,vijayapura,60980445,85001446128.0
karnataka,2024,3,bengaluru urban,1631451937,1750492470314.0
karnataka,2024,3,mysuru,123264777,166449611075.0
karnataka,2024,3,belagavi,113206793,140497070341.0
karnataka,2024,3,bengaluru rural,110051134,133800839262.0
karnataka,2024,3,tumakuru,88736479,125003281860.0
karnataka,2024,3,dharwad,83667559,91547664142.0
karnataka,2024,3,kalaburagi,81223973,104773162708.0
karnataka,2024,3,kolar,71897451,104905405790.0
karnataka,2024,3,vijayapura,65707360,85131865596.0
karnataka,2024,3,ballari,61379555,75929880092.0
karnataka,2024,4,bengaluru urban,1674347983,1790144192589.0
karnataka,2024,4,mysuru,136306716,180784060838.0
karnataka,2024,4,belagavi,128477525,159429137773.0
karnataka,2024,4,bengaluru rural,116146821,140428291014.0
karnataka,2024,4,tumakuru,94876318,131299282638.0
karnataka,2024,4,dharwad,91471760,101218607904.0
karnataka,2024,4,kalaburagi,88681871,115965412895.0
karnataka,2024,4,kolar,75932219,108557290549.0
karnataka,2024,4,vijayapura,70972970,93406665233.0
karnataka,2024,4,hassan,64922108,96932033734.0
kerala,2018,1,ernakulam,390006,630357709.43
kerala,2018,1,malappuram,239508,256416524.04
kerala,2018,1,kozhikode,206971,264216575.61
kerala,2018,1,thiruvananthapuram,172079,275202215.59
kerala,2018,1,thrissur,148871,200502461.32
kerala,2018,1,palakkad,119324,155278345.54
kerala,2018,1,kottayam,102446,132788590.21
kerala,2018,1,kannur,92260,112128543.08
kerala,2018,1,kollam,76713,93495184.49
kerala,2018,1,alappuzha,74941,95014765.51
kerala,2018,2,ernakulam,521535,992297917.66
kerala,2018,2,malappuram,268993,394434596.38
kerala,2018,2,kozhikode,262368,432276266.43
kerala,2018,2,thiruvananthapuram,241695,447463532.29
kerala,2018,2,thrissur,194698,323326151.55
kerala,2018,2,palakkad,148865,247495543.95
kerala,2018,2,kottayam,132766,219583423.42
kerala,2018,2,kannur,123543,190249058.54
kerala,2018,2,kollam,107011,158093455.38
kerala,2018,2,alappuzha,101141,157158524.66
kerala,2018,3,ernakulam,731827,1317858232.24
kerala,2018,3,kozhikode,374581,602562108.73
kerala,2018,3,thiruvananthapuram,341861,663088952.76
kerala,2018,3,malappuram,323771,521343702.72
kerala,2018,3,thrissur,265041,447258554.15
kerala,2018,3,palakkad,201468,329702201.45
kerala,2018,3,kottayam,185591,294011177.45
kerala,2018,3,kannur,161613,256107072.92
kerala,2018,3,kollam,154891,237302294.11
kerala,2018,3,alappuzha,129138,208917711.72
kerala,2018,4,ernakulam,1012043,1886966258.03
kerala,2018,4,kozhikode,492826,852029000.88
kerala,2018,4,thiruvananthapuram,475377,937541020.95
kerala,2018,4,malappuram,445963,712275700.17
kerala,2018,4,thrissur,369941,669618693.06
kerala,2018,4,palakkad,278099,493228367.32
kerala,2018,4,kottayam,244161,436012749.53
kerala,2018,4,kannur,221021,387384391.8
kerala,2018,4,kollam,201274,339663300.08
kerala,2018,4,alappuzha,180730,307021229.67
kerala,2019,1,ernakulam,1657527,2766048426.73
kerala,2019,1,thiruvananthapuram,736407,1242525637.59
kerala,2019,1,kozhikode,705959,1018056389.05
kerala,2019,1,malappuram,695313,892807636.07
kerala,2019,1,thrissur,583045,940781808.78
kerala,2019,1,palakkad,390957,618358114.43
kerala,2019,1,kottayam,348566,558480707.34
kerala,2019,1,kannur,309217,493947068.76
kerala,2019,1,kollam,267030,424402104.37
kerala,2019,1,alappuzha,252186,388624847.99
kerala,2019,2,ernakulam,2327469,4150046405.23
kerala,2019,2,thiruvananthapuram,897152,1608596589.68
kerala,2019,2,thrissur,768852,1369632612.65
kerala,2019,2,malappuram,575048,950964374.06
kerala,2019,2,kozhikode,540752,968227341.51
kerala,2019,2,kottayam,373169,682101021.0
kerala,2019,2,palakkad,358416,674063610.14
kerala,2019,2,kannur,350753,624420173.45
kerala,2019,2,kollam,285888,508491310.88
kerala,2019,2,alappuzha,282582,473109181.6
kerala,2019,3,ernakulam,2730518,5157574846.84
kerala,2019,3,thiruvananthapuram,1210326,2114421209.95
kerala,2019,3,thrissur,913742,1653044268.95
kerala,2019,3,kozhikode,791143,1229904356.46
kerala,2019,3,malappuram,669092,1122314397.73
kerala,2019,3,palakkad,468478,831397770.44
kerala,2019,3,kannur,467512,801246829.21
kerala,2019,3,kottayam,455029,868646787.53
kerala,2019,3,kollam,434861,713019785.44
kerala,2019,3,alappuzha,412404,649647317.84
kerala,2019,4,ernakulam,3714876,6519567750.7
kerala,2019,4,thiruvananthapuram,1653618,2665386104.81
kerala,2019,4,thrissur,1136317,2093913336.26
kerala,2019,4,kozhikode,1048192,1646744139.55
kerala,2019,4,malappuram,888327,1440292240.03
kerala,2019,4,kollam,625681,942036912.28
kerala,2019,4,kottayam,621352,1132028895.18
kerala,2019,4,kannur,616688,1017939385.59
kerala,2019,4,palakkad,607193,1069460193.02
kerala,2019,4,alappuzha,581762,859960789.41
kerala,2020,1,ernakulam,5025201,8938376106.91
kerala,2020,1,thiruvananthapuram,1957687,3050411160.55
kerala,2020,1,kozhikode,1568774,2563142658.86
kerala,2020,1,thrissur,1370029,2546348594.76
kerala,2020,1,malappuram,1032834,1707013551.16
kerala,2020,1,kollam,773621,1132631398.21
kerala,2020,1,kottayam,752571,1330711260.76
kerala,2020,1,palakkad,715756,1196433777.42
kerala,2020,1,kannur,703334,1073577708.94
kerala,2020,1,alappuzha,655979,939182379.11
kerala,2020,2,ernakulam,4530511,9056027224.42
kerala,2020,2,thiruvananthapuram,1742767,2599631080.62
kerala,2020,2,kozhikode,1566564,2243504596.61
kerala,2020,2,thrissur,1351787,2341058567.04
kerala,2020,2,malappuram,1257378,1803201659.97
kerala,2020,2,kannur,998243,1189750957.32
kerala,2020,2,kollam,893973,1193885128.37
kerala,2020,2,palakkad,893115,1291966407.55
kerala,2020,2,kottayam,761782,1204970922.41
kerala,2020,2,alappuzha,755556,942056560.32
kerala,2020,3,ernakulam,5931363,11683184896.52
kerala,2020,3,kozhikode,2170142,3948266707.54
kerala,2020,3,thiruvananthapuram,2081035,3493171877.83
kerala,2020,3,malappuram,1898768,3664780939.09
kerala,2020,3,thrissur,1849073,3785405397.49
kerala,2020,3,kollam,1338722,2289595646.99
kerala,2020,3,kannur,1278504,2162452906.34
kerala,2020,3,palakkad,1116331,2004283358.56
kerala,2020,3,alappuzha,1034921,1556781058.15
kerala,2020,3,kottayam,1001447,1888052939.6
kerala,2020,4,ernakulam,8950159,14375193240.81
kerala,2020,4,kozhikode,3436777,5728144598.8
kerala,2020,4,thiruvananthapuram,3376010,5574649734.49
kerala,2020,4,malappuram,2988328,5198015036.32
kerala,2020,4,thrissur,2628494,5026840469.3
kerala,2020,4,kannur,1966681,3368866047.27
kerala,2020,4,kollam,1917078,3346551214.33
kerala,2020,4,palakkad,1675633,3102276857.54
kerala,2020,4,alappuzha,1562242,2495781952.45
kerala,2020,4,kottayam,1486474,2688432124.59
kerala,2021,1,ernakulam,13390058,18947291978.11
kerala,2021,1,kozhikode,4287518,6990433691.33
kerala,2021,1,malappuram,4147591,6618671647.03
kerala,2021,1,thiruvananthapuram,3878020,6358411606.61
kerala,2021,1,thrissur,3475629,6417811869.9
kerala,2021,1,kollam,2127176,3821625432.24
kerala,2021,1,kannur,2044936,3708267084.54
kerala,2021,1,palakkad,1892633,3654239469.74
kerala,2021,1,kottayam,1808155,3236942550.74
kerala,2021,1,alappuzha,1681817,2825682876.84
kerala,2021,2,ernakulam,14177054,19704497753.32
kerala,2021,2,kozhikode,4726028,7499008472.49
kerala,2021,2,malappuram,4693842,7117221910.05
kerala,2021,2,thiruvananthapuram,4154572,6743334746.14
kerala,2021,2,thrissur,3881737,6752401585.98
kerala,2021,2,kollam,2534369,4330614971.24
kerala,2021,2,kannur,2477621,4226966852.67
kerala,2021,2,palakkad,2232317,3954891660.84
kerala,2021,2,kottayam,2131122,3543155910.92
kerala,2021,2,alappuzha,1921008,3048000026.8
kerala,2021,3,ernakulam,19207421,26757448740.36
kerala,2021,3,malappuram,6691321,10228243297.04
kerala,2021,3,kozhikode,6483184,10352351671.47
kerala,2021,3,thiruvananthapuram,5427449,9208113081.71
kerala,2021,3,thrissur,5059971,9074305921.55
kerala,2021,3,kollam,3321904,6085539500.55
kerala,2021,3,kannur,3200023,5705948607.45
kerala,2021,3,palakkad,2841134,5273353074.48
kerala,2021,3,kottayam,2719376,4787914328.52
kerala,2021,3,alappuzha,2505822,4227398745.14
kerala,2021,4,ernakulam,25306923,32778937436.49
kerala,2021,4,malappuram,8689226,12215744694.72
kerala,2021,4,kozhikode,8306264,12437421004.47
kerala,2021,4,thiruvananthapuram,6802679,10882144450.41
kerala,2021,4,thrissur,6471411,10748756930.39
kerala,2021,4,kannur,4171542,6945109953.23
kerala,2021,4,kollam,4107417,7277474405.38
kerala,2021,4,palakkad,3813936,6473706354.94
kerala,2021,4,kottayam,3504049,5843770525.96
kerala,2021,4,alappuzha,3177335,5086522403.52
kerala,2022,1,ernakulam,29451475,36915318572.07
kerala,2022,1,malappuram,10270093,13968886082.94
kerala,2022,1,kozhikode,9526680,13732159882.74
kerala,2022,1,thiruvananthapuram,7747326,12106537679.28
kerala,2022,1,thrissur,7612460,12265599938.77
kerala,2022,1,kollam,4851496,8628660586.96
kerala,2022,1,kannur,4837076,7882293599.26
kerala,2022,1,palakkad,4504996,7445457072.74
kerala,2022,1,kottayam,4029330,6642441538.16
kerala,2022,1,alappuzha,3687088,5795828219.42
kerala,2022,2,ernakulam,32257485,40076176147.54
kerala,2022,2,malappuram,11218062,15235042406.96
kerala,2022,2,kozhikode,10478852,15005755668.42
kerala,2022,2,thiruvananthapuram,8942858,13552082447.37
kerala,2022,2,thrissur,8767715,13850991972.69
kerala,2022,2,kollam,5799455,10109273069.0
kerala,2022,2,kannur,5415196,8864093942.92
kerala,2022,2,palakkad,4998295,8233196635.53
kerala,2022,2,kottayam,4440370,7095672952.24
kerala,2022,2,alappuzha,4151240,6503782725.48
kerala,2022,3,ernakulam,35009862,41683362156.46
kerala,2022,3,thiruvananthapuram,11886964,16637313650.76
kerala,2022,3,malappuram,11727280,15435401577.94
kerala,2022,3,kozhikode,10298519,13830874892.03
kerala,2022,3,thrissur,9037575,12908229884.95
kerala,2022,3,kollam,7100622,10992059341.72
kerala,2022,3,palakkad,6174837,9220755480.57
kerala,2022,3,kottayam,5918541,8495120284.45
kerala,2022,3,alappuzha,5705022,7973274496.75
kerala,2022,3,kannur,5631041,8674487770.2
kerala,2022,4,ernakulam,39069167,44933855503.73
kerala,2022,4,thrissur,12802574,16539944197.06
kerala,2022,4,malappuram,12667960,16133583076.64
kerala,2022,4,thiruvananthapuram,12176949,16386992625.2
kerala,2022,4,kozhikode,11205522,14187898844.87
kerala,2022,4,kollam,7022669,10513248742.58
kerala,2022,4,palakkad,6558445,9566627508.65
kerala,2022,4,kottayam,6551967,9198738854.99
kerala,2022,4,kannur,6407573,9291348716.04
kerala,2022,4,alappuzha,6094707,8414450111.97
kerala,2023,1,ernakulam,30034347,33704884058.0
kerala,2023,1,kozhikode,17609474,21740839808.0
kerala,2023,1,malappuram,15994699,19984929247.0
kerala,2023,1,thiruvananthapuram,15777495,20405950025.0
kerala,2023,1,kannur,10009053,14112565339.0
kerala,2023,1,thrissur,9811793,13503012488.0
kerala,2023,1,kollam,8766861,12995036174.0
kerala,2023,1,palakkad,8521427,12458676100.0
kerala,2023,1,alappuzha,7029352,9925279750.0
kerala,2023,1,kottayam,6448095,9176107601.0
kerala,2023,2,ernakulam,31266275,36160448548.0
kerala,2023,2,kozhikode,18231277,23125966041.0
kerala,2023,2,thiruvananthapuram,16834507,21968674795.0
kerala,2023,2,malappuram,16442153,20942444241.0
kerala,2023,2,kannur,10783259,15253685629.0
kerala,2023,2,thrissur,10462551,14454609093.0
kerala,2023,2,kollam,9464997,13897112666.0
kerala,2023,2,palakkad,8994974,13287372163.0
kerala,2023,2,alappuzha,7694391,10929530290.0
kerala,2023,2,kottayam,6878572,9740957685.0
kerala,2023,3,ernakulam,34558327,38869325990.0
kerala,2023,3,kozhikode,19394854,23944480834.0
kerala,2023,3,thiruvananthapuram,18643081,23843948938.0
kerala,2023,3,malappuram,18229082,22374245863.0
kerala,2023,3,kannur,11874120,16097825668.0
kerala,2023,3,thrissur,11419815,15378229549.0
kerala,2023,3,kollam,10425657,15287453319.0
kerala,2023,3,palakkad,9656725,13856311160.0
kerala,2023,3,alappuzha,8349948,11603306093.0
kerala,2023,3,kottayam,7598688,10327573152.0
kerala,2023,4,ernakulam,36070124,39986849494.0
kerala,2023,4,kozhikode,20504589,24296060817.0
kerala,2023,4,thiruvananthapuram,19316004,23933572611.0
kerala,2023,4,malappuram,18960936,22474464502.0
kerala,2023,4,kannur,12846603,16549576658.0
kerala,2023,4,thrissur,11972689,15550151220.0
kerala,2023,4,kollam,10773692,15002316553.0
kerala,2023,4,palakkad,10060701,13846379777.0
kerala,2023,4,alappuzha,8822498,11778023076.0
kerala,2023,4,kottayam,8168997,10919608733.0
kerala,2024,1,ernakulam,36302206,40265764333.0
kerala,2024,1,kozhikode,20525616,24689413055.0
kerala,2024,1,thiruvananthapuram,19564302,23994396911.0
kerala,2024,1,malappuram,18991293,22831974850.0
kerala,2024,1,kannur,13131416,16955028166.0
kerala,2024,1,thrissur,12155776,15782799143.0
kerala,2024,1,kollam,11198940,15368934035.0
kerala,2024,1,palakkad,10184200,13976888497.0
kerala,2024,1,alappuzha,9049439,11917993156.0
kerala,2024,1,kottayam,8352880,11069456219.0
kerala,2024,2,ernakulam,38037302,42090663067.0
kerala,2024,2,kozhikode,22160107,26371341506.0
kerala,2024,2,malappuram,20943662,25004878802.0
kerala,2024,2,thiruvananthapuram,20616583,25173685967.0
kerala,2024,2,kannur,14502692,18661567591.0
kerala,2024,2,thrissur,13053847,16740546516.0
kerala,2024,2,kollam,11970869,16240406293.0
kerala,2024,2,palakkad,11004604,14847061394.0
kerala,2024,2,alappuzha,9629454,12566499138.0
kerala,2024,2,kottayam,8738416,11417568880.0
kerala,2024,3,ernakulam,42848048,46172641080.0
kerala,2024,3,kozhikode,24392245,28045640293.0
kerala,2024,3,malappuram,23951914,27459917073.0
kerala,2024,3,thiruvananthapuram,22597250,27478008388.0
kerala,2024,3,kannur,15850972,19720918699.0
kerala,2024,3,thrissur,14355563,17871618770.0
kerala,2024,3,kollam,13137141,17792780603.0
kerala,2024,3,palakkad,12135602,15816492839.0
kerala,2024,3,alappuzha,10390290,13115914602.0
kerala,2024,3,kottayam,9677406,12168376246.0
kerala,2024,4,ernakulam,45874753,48534710418.0
kerala,2024,4,kozhikode,26025750,29189422910.0
kerala,2024,4,malappuram,25712411,28589350170.0
kerala,2024,4,thiruvananthapuram,23995430,28328103009.0
kerala,2024,4,kannur,17321102,20933205734.0
kerala,2024,4,thrissur,15740505,18900725715.0
kerala,2024,4,kollam,13733913,17906948980.0
kerala,2024,4,palakkad,13227558,16662299709.0
kerala,2024,4,alappuzha,11330780,13896923866.0
kerala,2024,4,kottayam,10855246,13348949657.0
ladakh,2018,1,leh ladakh,4845,9101926.69
ladakh,2018,1,kargil,1244,3430931.08
ladakh,2018,2,leh ladakh,10969,33164160.35
ladakh,2018,2,kargil,4041,14170742.18
ladakh,2018,3,leh ladakh,18715,63917843.17
ladakh,2018,3,kargil,6149,20173133.98
ladakh,2018,4,leh ladakh,26838,103879000.36
ladakh,2018,4,kargil,8373,31643842.13
ladakh,2019,1,leh ladakh,36320,118531360.45
ladakh,2019,1,kargil,9825,34328560.5
ladakh,2019,2,leh ladakh,53483,201775862.2
ladakh,2019,2,kargil,15289,57479644.8
ladakh,2019,3,leh ladakh,78541,283288473.2
ladakh,2019,3,kargil,13855,47841053.99
ladakh,2019,4,leh ladakh,79404,302589608.59
ladakh,2019,4,kargil,5302,22099751.44
ladakh,2020,1,leh ladakh,92250,308889816.71
ladakh,2020,1,kargil,24169,68749860.74
ladakh,2020,2,leh ladakh,116607,398378484.52
ladakh,2020,2,kargil,38403,125414514.13
ladakh,2020,3,leh ladakh,174514,652346606.23
ladakh,2020,3,kargil,53708,183140893.83
ladakh,2020,4,leh ladakh,252454,869280793.91
ladakh,2020,4,kargil,79680,242682676.6
ladakh,2021,1,leh ladakh,216659,801921555.56
ladakh,2021,1,kargil,58756,181498257.69
ladakh,2021,2,leh ladakh,307802,1142273759.76
ladakh,2021,2,kargil,91914,284985335.71
ladakh,2021,3,leh ladakh,462038,1769463336.54
ladakh,2021,3,kargil,128949,444521407.4
ladakh,2021,4,leh ladakh,495230,1736886845.1
ladakh,2021,4,kargil,134957,416648293.68
ladakh,2022,1,leh ladakh,500666,1653910267.07
ladakh,2022,1,kargil,129349,371130651.78
ladakh,2022,2,leh ladakh,888735,2898954648.72
ladakh,2022,2,kargil,229338,644363529.27
ladakh,2022,3,leh ladakh,946345,2958028223.6
ladakh,2022,3,kargil,244513,647171126.77
ladakh,2022,4,leh ladakh,850164,2346066905.14
ladakh,2022,4,kargil,233208,548410667.54
ladakh,2023,1,leh ladakh,1265470,3218322654.0
ladakh,2023,1,kargil,301776,630698644.0
ladakh,2023,2,leh ladakh,2307295,5933975592.0
ladakh,2023,2,kargil,636520,1257128294.0
ladakh,2023,3,leh ladakh,2793613,6734804180.0
ladakh,2023,3,kargil,827753,1515768063.0
ladakh,2023,4,leh ladakh,2444425,5711111463.0
ladakh,2023,4,kargil,705793,1231875482.0
ladakh,2024,1,leh ladakh,2377458,5151757244.0
ladakh,2024,1,kargil,609643,933633417.0
ladakh,2024,2,leh ladakh,4021209,8266357373.0
ladakh,2024,2,kargil,1306150,1859365975.0
ladakh,2024,3,leh ladakh,5207872,10276205383.0
ladakh,2024,3,kargil,1706013,2376666329.0
ladakh,2024,4,leh ladakh,4291607,8830257409.0
ladakh,2024,4,kargil,1419677,2024160245.0
lakshadweep,2018,1,lakshadweep,778,1928611.18
lakshadweep,2018,2,lakshadweep,2132,6187809.54
lakshadweep,2018,3,lakshadweep,1703,4339032.31
lakshadweep,2018,4,lakshadweep,1642,4463213.7
lakshadweep,2019,1,lakshadweep,2481,8786130.48
lakshadweep,2019,2,lakshadweep,2926,9242524.14
lakshadweep,2019,3,lakshadweep,3104,9651761.46
lakshadweep,2019,4,lakshadweep,3765,11269913.4
lakshadweep,2020,1,lakshadweep,5151,13502368.57
lakshadweep,2020,2,lakshadweep,7220,16942922.09
lakshadweep,2020,3,lakshadweep,8589,21306833.31
lakshadweep,2020,4,lakshadweep,11650,30111317.92
lakshadweep,2021,1,lakshadweep,9085,27042782.91
lakshadweep,2021,2,lakshadweep,11384,27383463.66
lakshadweep,2021,3,lakshadweep,13370,38803163.7
lakshadweep,2021,4,lakshadweep,15470,50998185.53
lakshadweep,2022,1,lakshadweep,16397,54939432.65
lakshadweep,2022,2,lakshadweep,17569,55929601.99
lakshadweep,2022,3,lakshadweep,15241,47580009.62
lakshadweep,2022,4,lakshadweep,17147,54813873.61
lakshadweep,2023,1,lakshadweep,29520,85321961.0
lakshadweep,2023,2,lakshadweep,34918,97987438.0
lakshadweep,2023,3,lakshadweep,43757,94527061.0
lakshadweep,2023,4,lakshadweep,63479,119831383.0
lakshadweep,2024,1,lakshadweep,81176,130052381.0
lakshadweep,2024,2,lakshadweep,109085,146212841.0
lakshadweep,2024,3,lakshadweep,157478,192408087.0
lakshadweep,2024,4,lakshadweep,197777,247756681.0
madhya-pradesh,2018,1,bhopal,1704495,1905473874.83
madhya-pradesh,2018,1,indore,1066784,1455149305.0
madhya-pradesh,2018,1,gwalior,354555,437805408.2
madhya-pradesh,2018,1,jabalpur,294739,336129604.09
madhya-pradesh,2018,1,sehore,262578,253627459.67
madhya-pradesh,2018,1,ujjain,223180,258084907.6
madhya-pradesh,2018,1,sagar,217079,158907811.38
madhya-pradesh,2018,1,rewa,210786,249549304.78
madhya-pradesh,2018,1,dewas,187518,204604018.78
madhya-pradesh,2018,1,dhar,183246,206440756.11
madhya-pradesh,2018,2,bhopal,2101870,3162583722.75
madhya-pradesh,2018,2,indore,1375908,2404399122.9
madhya-pradesh,2018,2,gwalior,489851,768942832.07
madhya-pradesh,2018,2,jabalpur,422639,584301958.94
madhya-pradesh,2018,2,sehore,344826,478416852.59
madhya-pradesh,2018,2,rewa,298854,492363779.32
madhya-pradesh,2018,2,ujjain,291630,463505751.49
madhya-pradesh,2018,2,sagar,267894,314107092.2
madhya-pradesh,2018,2,satna,242463,270342008.74
madhya-pradesh,2018,2,dhar,238497,351923712.99
madhya-pradesh,2018,3,bhopal,3157810,4500771533.49
madhya-pradesh,2018,3,indore,2082530,3633508421.81
madhya-pradesh,2018,3,sagar,792217,664927054.04
madhya-pradesh,2018,3,sehore,758026,813770551.03
madhya-pradesh,2018,3,gwalior,726317,1161920835.79
madhya-pradesh,2018,3,jabalpur,701227,958869249.39
madhya-pradesh,2018,3,rewa,566062,685929451.09
madhya-pradesh,2018,3,ujjain,498756,721272323.64
madhya-pradesh,2018,3,narsinghpur,426854,345889819.41
madhya-pradesh,2018,3,dhar,425936,570906796.13
madhya-pradesh,2018,4,bhopal,4226983,6249310700.96
madhya-pradesh,2018,4,indore,2826520,5075021922.8
madhya-pradesh,2018,4,gwalior,894712,1644666010.35
madhya-pradesh,2018,4,jabalpur,866243,1360238729.03
madhya-pradesh,2018,4,sehore,783146,1051788224.06
madhya-pradesh,2018,4,rewa,588836,933681137.71
madhya-pradesh,2018,4,ujjain,585638,981666410.74
madhya-pradesh,2018,4,sagar,573261,742271402.22
madhya-pradesh,2018,4,dhar,536104,820460181.52
madhya-pradesh,2018,4,dewas,501654,821092172.38
madhya-pradesh,2019,1,bhopal,8252290,9878412374.3
madhya-pradesh,2019,1,indore,5731364,8462300131.38
madhya-pradesh,2019,1,sehore,1598108,1381467050.21
madhya-pradesh,2019,1,jabalpur,1489827,2066194878.08
madhya-pradesh,2019,1,gwalior,1342886,2088543078.35
madhya-pradesh,2019,1,dhar,976357,1063530759.76
madhya-pradesh,2019,1,ujjain,940607,1264261226.76
madhya-pradesh,2019,1,sagar,925998,1031788235.32
madhya-pradesh,2019,1,dewas,911351,1084348082.08
madhya-pradesh,2019,1,rewa,866533,1138882577.75
madhya-pradesh,2019,2,bhopal,12031142,17309015090.75
madhya-pradesh,2019,2,indore,8459734,14340814113.22
madhya-pradesh,2019,2,jabalpur,2003659,3365108021.11
madhya-pradesh,2019,2,gwalior,1264694,2419928141.08
madhya-pradesh,2019,2,sehore,1000398,1498323453.6
madhya-pradesh,2019,2,ujjain,869522,1520840061.86
madhya-pradesh,2019,2,sagar,758405,1228020791.02
madhya-pradesh,2019,2,hoshangabad,733352,1398321448.03
madhya-pradesh,2019,2,rewa,718741,1390495018.41
madhya-pradesh,2019,2,dewas,705805,1221413819.19
madhya-pradesh,2019,3,bhopal,15339970,19449113922.05
madhya-pradesh,2019,3,indore,11739888,17332954157.4
madhya-pradesh,2019,3,jabalpur,2424190,3585214329.0
madhya-pradesh,2019,3,gwalior,1945426,2938882604.96
madhya-pradesh,2019,3,ujjain,1287391,1861274343.62
madhya-pradesh,2019,3,sehore,1227719,1645829157.0
madhya-pradesh,2019,3,dewas,992605,1490521770.5
madhya-pradesh,2019,3,rewa,935300,1453796034.84
madhya-pradesh,2019,3,sagar,935229,1347968051.42
madhya-pradesh,2019,3,dhar,895526,1358217450.08
